SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_COR_RACA,DS_COR_RACA
210000006978,2016,88013,PORTO ALEGRE,13,VEREADOR,LETICIA MOREIRA DA SILVA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000025583,2016,88013,PORTO ALEGRE,11,PREFEITO,FABIO MAIA OSTERMANN,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000017041,2016,88013,PORTO ALEGRE,13,VEREADOR,EMERSON MARTINS DUTRA,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210000010477,2016,88013,PORTO ALEGRE,13,VEREADOR,VALMIR FERREIRA MARTINS,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000022252,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCELO DANIEL DA SILVA CORREA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000006969,2016,88013,PORTO ALEGRE,13,VEREADOR,ROBERTO MAINERI,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000022242,2016,88013,PORTO ALEGRE,13,VEREADOR,JULIO CESAR DE SOUZA GONÇALVES,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210000024668,2016,88013,PORTO ALEGRE,13,VEREADOR,DANIEL MENA BARRETO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000031121,2016,88013,PORTO ALEGRE,13,VEREADOR,MANOEL MENANDRO DE ARAUJO ROCHA FILHO,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000022233,2016,88013,PORTO ALEGRE,13,VEREADOR,LORECINDA FERREIRA ABRAO,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000031060,2016,88013,PORTO ALEGRE,13,VEREADOR,DANIEL PACHECO COSTA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000006934,2016,88013,PORTO ALEGRE,13,VEREADOR,ANA PAULA SANDER FICK,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000006955,2016,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO RAMOS CAMBRAIA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000023942,2016,88013,PORTO ALEGRE,13,VEREADOR,BEATRIZ FIALHO MOLITERNI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000027911,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSE CARLOS CORRÊA BORGES,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000009232,2016,88013,PORTO ALEGRE,13,VEREADOR,VIVIAN CELIA RAUTER HERESCU,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000006941,2016,88013,PORTO ALEGRE,13,VEREADOR,ELIANE CARMANIM LIMA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000022223,2016,88013,PORTO ALEGRE,13,VEREADOR,SÉFORA FERNANDA GOMES DE ALMEIDA HERNANDES MOTA,4,FEMININO,8,SUPERIOR COMPLETO,3,PARDA
210000024127,2016,88013,PORTO ALEGRE,13,VEREADOR,DARI RODRIGUES DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000021068,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSE HENRIQUE DUARTE,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000022255,2016,88013,PORTO ALEGRE,13,VEREADOR,SONIA REGINA VICENTE,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,3,PARDA
210000006964,2016,88013,PORTO ALEGRE,13,VEREADOR,NAZARO PEDROZO BORGES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000010507,2016,88013,PORTO ALEGRE,13,VEREADOR,DANIEL CHRISTIAN ARAUJO DE SOUZA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000016349,2016,88013,PORTO ALEGRE,13,VEREADOR,SONIA MARIA PACHECO D AVILA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000017042,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA BERNADETE SENNA FAGUNDES,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA
210000016347,2016,88013,PORTO ALEGRE,13,VEREADOR,ROBERTO TONON,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000010473,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCIO RODRIGO DE OLIVEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024671,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCELO DE OLIVEIRA RIBAS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024681,2016,88013,PORTO ALEGRE,13,VEREADOR,HILTON ALEXANDRE DE ASSIS GERONIMO,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000024138,2016,88013,PORTO ALEGRE,13,VEREADOR,MARGARETE ALAIDE DAPPER,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000016321,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ AMARO AZEVEDO DE FREITAS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024706,2016,88013,PORTO ALEGRE,13,VEREADOR,ALESSANDRO DE MORAES FERNANDES,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000030585,2016,88013,PORTO ALEGRE,13,VEREADOR,MURILO SEFERIN VENTURA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030576,2016,88013,PORTO ALEGRE,13,VEREADOR,EDUARDO BROCCA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000027915,2016,88013,PORTO ALEGRE,13,VEREADOR,IBAÇARA DE FARIAS GUIMARÃES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030562,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ GOLBERT LOPES DA SILVA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000006943,2016,88013,PORTO ALEGRE,13,VEREADOR,ELIANI INES MOUSQUER,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000010481,2016,88013,PORTO ALEGRE,13,VEREADOR,LUISA HELENA STERN LENTZ,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000017029,2016,88013,PORTO ALEGRE,13,VEREADOR,ANA LUCIA NUNES SOARES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210000016323,2016,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ALEXANDRE DA SILVEIRA DIAS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000027908,2016,88013,PORTO ALEGRE,13,VEREADOR,CLEOMAR ZANCHET,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000031062,2016,88013,PORTO ALEGRE,13,VEREADOR,LUIZ LAERCIO LACERDA GAI,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000024691,2016,88013,PORTO ALEGRE,13,VEREADOR,RONI DA SILVA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000024698,2016,88013,PORTO ALEGRE,13,VEREADOR,LUCIANO VIEIRA BATISTA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000017044,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO LUIS RIBEIRO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000017036,2016,88013,PORTO ALEGRE,13,VEREADOR,EVALDIR SANTOS RAMALHO,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000023940,2016,88013,PORTO ALEGRE,13,VEREADOR,ALESSANDRA DE SOUZA FERRET,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000016300,2016,88013,PORTO ALEGRE,13,VEREADOR,CALI CRISTINA BARBOSA NUNES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000021083,2016,88013,PORTO ALEGRE,13,VEREADOR,YOLANDA SIRINO DA SILVA,4,FEMININO,8,SUPERIOR COMPLETO,3,PARDA
210000021049,2016,88013,PORTO ALEGRE,13,VEREADOR,LUCIANO ROBERTO GOULART MIRALES,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000010490,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA CLAUDETE MELO SANTO,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA
210000023969,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCELO TADEU DE LIMA FRAGA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210000024126,2016,88013,PORTO ALEGRE,13,VEREADOR,SANDRO JOÃO DAMASCENO CYNTRÃO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024158,2016,88013,PORTO ALEGRE,13,VEREADOR,CÍNTIA NAIR OLIVEIRA JARDIM,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210000022250,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA CRISTINA MACHADO ROSITO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000023981,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA DE LOURDES DALLACORT ZAMPIERON,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000024665,2016,88013,PORTO ALEGRE,13,VEREADOR,HAMILTON SOSSMEIER,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000010483,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIO DAGOBERTO ABREU QUADROS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000030565,2016,88013,PORTO ALEGRE,13,VEREADOR,ALEXANDRE DE OLIVEIRA MACHADO,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000030574,2016,88013,PORTO ALEGRE,13,VEREADOR,RENATO DIAS DE ALMEIDA,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000023954,2016,88013,PORTO ALEGRE,13,VEREADOR,GUSTAVO ESCOBAR CURIA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000016302,2016,88013,PORTO ALEGRE,13,VEREADOR,MAURO GOMES DE MOURA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024705,2016,88013,PORTO ALEGRE,13,VEREADOR,TAYNA VANESSA CARNEIRO POVOA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000016328,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA DE FÁTIMA POLITO IVANOFF,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000030582,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIÁ OLMI,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000006935,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO SANZI,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000006976,2016,88013,PORTO ALEGRE,13,VEREADOR,ELAINE SILVA DOS SANTOS SANTOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000006960,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCELO ROCHA GARCIA,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210000023944,2016,88013,PORTO ALEGRE,13,VEREADOR,PATRICIA RIOS SCHOSSLER,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024168,2016,88013,PORTO ALEGRE,13,VEREADOR,JESUS CASSIÁ LOPES GOMES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024164,2016,88013,PORTO ALEGRE,13,VEREADOR,ALCEU OLIVEIRA DA ROSA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000004100,2016,88013,PORTO ALEGRE,13,VEREADOR,PAULO RICARDO DA SILVA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA
210000023963,2016,88013,PORTO ALEGRE,13,VEREADOR,TOMAZ AUGUSTO SCHUCH,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000006958,2016,88013,PORTO ALEGRE,13,VEREADOR,LUIZ ALBERTO NEGRINHO DE OLIVEIRA JUNIOR,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030580,2016,88013,PORTO ALEGRE,13,VEREADOR,EDMÍLSON RODRIGUES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000032767,2016,88013,PORTO ALEGRE,13,VEREADOR,MICHELLE DORALINA GOMES DE SOUZA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000021054,2016,88013,PORTO ALEGRE,13,VEREADOR,JOÃO CARLOS DA LUZ DIOGO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000030550,2016,88013,PORTO ALEGRE,13,VEREADOR,ELIAS MENDES DOS REIS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000010493,2016,88013,PORTO ALEGRE,13,VEREADOR,MARGARETE COSTA MORAES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000030561,2016,88013,PORTO ALEGRE,13,VEREADOR,ELISABETH GONZALEZ ESPINOLA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000018054,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ GUILHERME BONINSEGNA DA NÓBREGA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000023964,2016,88013,PORTO ALEGRE,13,VEREADOR,GERALDO JOAQUIM DE CARVALHO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210000024699,2016,88013,PORTO ALEGRE,13,VEREADOR,LUIS HENRIQUE LOPES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000030549,2016,88013,PORTO ALEGRE,13,VEREADOR,ADILSON DE SOUZA COSTA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210000006953,2016,88013,PORTO ALEGRE,13,VEREADOR,KAREN MORAIS DOS SANTOS,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000021055,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTÔNIO ERINEO DA SILVA GOMES,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000004092,2016,88013,PORTO ALEGRE,13,VEREADOR,ROGER CRISTIANO DIAS PORTO,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000017033,2016,88013,PORTO ALEGRE,13,VEREADOR,VIVIANE DA ROSA CORREA,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA
210000016339,2016,88013,PORTO ALEGRE,13,VEREADOR,FLAVIO GILBERTO DO NASCIMENTO,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,PARDA
210000022235,2016,88013,PORTO ALEGRE,13,VEREADOR,JAIR SOUZA DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024676,2016,88013,PORTO ALEGRE,13,VEREADOR,ANDREA MILANI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000032813,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO DOMINGO ROCCO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000021064,2016,88013,PORTO ALEGRE,13,VEREADOR,NEMIAS ROCHA SANCHES,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210000017037,2016,88013,PORTO ALEGRE,13,VEREADOR,VILMAR FRAGA DA SILVA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000031067,2016,88013,PORTO ALEGRE,13,VEREADOR,PAULO CARLOS SANTOS DE SOUZA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000030805,2016,88013,PORTO ALEGRE,13,VEREADOR,PAULO ADOLFO GONÇALVES LANDGRAF,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000023941,2016,88013,PORTO ALEGRE,13,VEREADOR,ANGELA MEDEIROS DOS SANTOS NUNES,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000023943,2016,88013,PORTO ALEGRE,13,VEREADOR,MÔNICA LEAL MARKUSONS,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000024659,2016,88013,PORTO ALEGRE,13,VEREADOR,JOÃO VILSON COSTA SAMPAIO,2,MASCULINO,2,LÊ E ESCREVE,1,BRANCA
210000022247,2016,88013,PORTO ALEGRE,13,VEREADOR,MAURO ROBERTO PINHEIRO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000030798,2016,88013,PORTO ALEGRE,13,VEREADOR,INDAIA TERESINHA FRAGA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000006939,2016,88013,PORTO ALEGRE,13,VEREADOR,CHESTER VALACE BATISTA GUIMARAES,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000027909,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCELA WERTHEIMER JARDINE,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000024159,2016,88013,PORTO ALEGRE,13,VEREADOR,ROZELI DA SILVA,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,2,PRETA
210000010499,2016,88013,PORTO ALEGRE,13,VEREADOR,SOFIA CAVEDON NUNES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000022216,2016,88013,PORTO ALEGRE,13,VEREADOR,CLAUDIO ROBERTO BERNARDES ANDRADE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000023935,2016,88013,PORTO ALEGRE,13,VEREADOR,FERNANDA NIENDICKER CALDAS JARDIM,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000024146,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSE VILSON PINTO DE TOLEDO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000032993,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA CAETANO,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000022203,2016,88013,PORTO ALEGRE,13,VEREADOR,DEBORALIS SILVA DE OLIVEIRA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000027920,2016,88013,PORTO ALEGRE,11,PREFEITO,JOÃO CARLOS MENDONÇA RODRIGUES,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000031006,2016,88013,PORTO ALEGRE,13,VEREADOR,CLARISSE IRALA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000030589,2016,88013,PORTO ALEGRE,13,VEREADOR,ELENICE MELO DOS SANTOS,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000006962,2016,88013,PORTO ALEGRE,13,VEREADOR,MIGUEL GUSTAVO CORREA CHAGAS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000006936,2016,88013,PORTO ALEGRE,13,VEREADOR,BERNADETE DE LOURDES RODRIGUES DE MENEZES,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000021084,2016,88013,PORTO ALEGRE,13,VEREADOR,PEDRO AIRES DE MOURA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030799,2016,88013,PORTO ALEGRE,13,VEREADOR,JORGE ADAIR COSTA DOS SANTOS,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000023975,2016,88013,PORTO ALEGRE,13,VEREADOR,ADI PEREIRA DE BRUM,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000024152,2016,88013,PORTO ALEGRE,13,VEREADOR,RUBENS MILLMAN,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000030586,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ ANTONIO SANTOS DA SILVA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA
210000030588,2016,88013,PORTO ALEGRE,13,VEREADOR,GLADEMIR SANTOS DOS SANTOS,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,3,PARDA
210000021058,2016,88013,PORTO ALEGRE,13,VEREADOR,DANIEL SERTÓRIO LEMOS DE CAMARGO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000004102,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCELO RIBEIRO PEREIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024666,2016,88013,PORTO ALEGRE,13,VEREADOR,LUIZ ROBERTO NUNES PADILLA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024708,2016,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO GONÇALVES VIEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
