SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_COR_RACA,DS_COR_RACA
210000683424,2020,88013,PORTO ALEGRE,13,VEREADOR,ROBERTO SCHNEIDER SEITENFUS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001183563,2020,88013,PORTO ALEGRE,13,VEREADOR,DENISE MEDEIROS TAVARES,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000683423,2020,88013,PORTO ALEGRE,13,VEREADOR,NILO AGOSTINHO MARTINS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,ELIESER BLEY MARQUES BARALDO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000845685,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO ADALBERTO ALVES FERREIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000845669,2020,88013,PORTO ALEGRE,13,VEREADOR,BERNARDO LUCERO DE CARLI,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000845692,2020,88013,PORTO ALEGRE,13,VEREADOR,ADELI SELL,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANE BEIRÓ GONÇALVES,4,FEMININO,8,SUPERIOR COMPLETO,3,PARDA
210000668053,2020,88013,PORTO ALEGRE,13,VEREADOR,DEINER SALOMÉ GOULART,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000683550,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO AUGUSTO DE MORAES GOMES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000652191,2020,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO DIAS PEREIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001052253,2020,88013,PORTO ALEGRE,13,VEREADOR,RAMIRO STALLBAUM ROSARIO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981081,2020,88013,PORTO ALEGRE,13,VEREADOR,CLEBER MORAES DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001055980,2020,88013,PORTO ALEGRE,13,VEREADOR,RICARDO CAMILO LAUER CUNHA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000981105,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIO RENATO DE FRAGA BRUSCH,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000636267,2020,88013,PORTO ALEGRE,13,VEREADOR,GREG BAPTISTA SCHNEIDER,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000636273,2020,88013,PORTO ALEGRE,13,VEREADOR,TIAGO JOSÉ ALBRECHT,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000728300,2020,88013,PORTO ALEGRE,13,VEREADOR,ALEXANDER CHARLES MULLER,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000668018,2020,88013,PORTO ALEGRE,13,VEREADOR,LIZETE CRISTINA CENCI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000962344,2020,88013,PORTO ALEGRE,13,VEREADOR,JURANDIR WANLAR TEIXEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001052274,2020,88013,PORTO ALEGRE,13,VEREADOR,POLÍBIO FIGUEIREDO BRAGA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000668048,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO PAULO DE ANDRADE CUNHA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000636264,2020,88013,PORTO ALEGRE,13,VEREADOR,ANA LUCIA COUTO CORONEL,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000729343,2020,88013,PORTO ALEGRE,13,VEREADOR,JEAN PIERRE DE SOUZA PEREIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000683414,2020,88013,PORTO ALEGRE,13,VEREADOR,CASSIELLI PORTAL DE OLIVEIRA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000729041,2020,88013,PORTO ALEGRE,13,VEREADOR,ADONIRO RODRIGUES LEAL,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729381,2020,88013,PORTO ALEGRE,13,VEREADOR,LÚCIO LUÍS DE BARROS DEMÉTRIO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000845689,2020,88013,PORTO ALEGRE,13,VEREADOR,EVERTON BORNHOLDT FALCAO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000683425,2020,88013,PORTO ALEGRE,13,VEREADOR,ERICK DÊNIL MACHADO PIMENTEL,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000683440,2020,88013,PORTO ALEGRE,13,VEREADOR,JÚLIO CORRÊA RITTA FILHO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729344,2020,88013,PORTO ALEGRE,13,VEREADOR,SANDRO MARCELO BESSON,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001250412,2020,88013,PORTO ALEGRE,13,VEREADOR,ARTHUR CAUDURO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729337,2020,88013,PORTO ALEGRE,13,VEREADOR,EVALDIR SANTOS RAMALHO,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000841565,2020,88013,PORTO ALEGRE,13,VEREADOR,JENIFER DOMINGUES DE CASTRO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000763434,2020,88013,PORTO ALEGRE,13,VEREADOR,TAIRO PEREIRA COSTA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000841578,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIZ CARLOS GOIS DE MORAIS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000763461,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANO BRASILIENSE MARCANTONIO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000763444,2020,88013,PORTO ALEGRE,13,VEREADOR,FILIPE RODENBUSCH TISBIEREK,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981097,2020,88013,PORTO ALEGRE,13,VEREADOR,CLAYTON GREGIS MOCH,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001183577,2020,88013,PORTO ALEGRE,13,VEREADOR,ROGERIO MARC,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729125,2020,88013,PORTO ALEGRE,13,VEREADOR,VICENTE DOS SANTOS,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210001052263,2020,88013,PORTO ALEGRE,13,VEREADOR,TATIANE PIRES BERNARDES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000845675,2020,88013,PORTO ALEGRE,13,VEREADOR,EVERTON SCARTEZZINI ABEG,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000729379,2020,88013,PORTO ALEGRE,13,VEREADOR,ELIANE DE SOUZA DUTRA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729347,2020,88013,PORTO ALEGRE,13,VEREADOR,ERICSSON MACHADO,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000845660,2020,88013,PORTO ALEGRE,13,VEREADOR,MIRGON HELMUTH KAYSER JUNIOR,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210001052256,2020,88013,PORTO ALEGRE,13,VEREADOR,ANDRÉ LUIZ ESTRELA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729366,2020,88013,PORTO ALEGRE,13,VEREADOR,EDUARDO FAGUNDES BECKER,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000841551,2020,88013,PORTO ALEGRE,13,VEREADOR,CAROLINA MULLER KLUG DE ASSIS MOREIRA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000841554,2020,88013,PORTO ALEGRE,13,VEREADOR,BEN HUR RODRIGUES RAVA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000766255,2020,88013,PORTO ALEGRE,13,VEREADOR,PABLO SEBASTIAN ANDRADE DE MELO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000683422,2020,88013,PORTO ALEGRE,13,VEREADOR,HELIO CORBELLINI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001052285,2020,88013,PORTO ALEGRE,13,VEREADOR,VENDELINO GNEWUCH,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001264644,2020,88013,PORTO ALEGRE,13,VEREADOR,DIMITRIUS MELLO AZAMBUJA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001266885,2020,88013,PORTO ALEGRE,13,VEREADOR,MOISES HERMETO AMBIEDA DORNELLES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001250399,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ALEXANDRE SILVEIRA DE ANDRADES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000841572,2020,88013,PORTO ALEGRE,13,VEREADOR,CLEITON SILVESTRE MUNHOZ DE FREITAS,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000652182,2020,88013,PORTO ALEGRE,13,VEREADOR,KAREN MORAIS DOS SANTOS,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000981087,2020,88013,PORTO ALEGRE,13,VEREADOR,CELSO DA SILVA PROCÓPIO,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA
210000981953,2020,88013,PORTO ALEGRE,13,VEREADOR,MARISE DE OLIVEIRA GOMES,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000766251,2020,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO GONÇALVES DOS SANTOS OLIVEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210001264642,2020,88013,PORTO ALEGRE,13,VEREADOR,LAÍS MAGBEL CAMISOLÃO BORBA,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA
210000981103,2020,88013,PORTO ALEGRE,13,VEREADOR,CRISTIAN TADEU SOUZA DE LIMA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000981104,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIO LUCIANO DE MELO ABREU,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000652188,2020,88013,PORTO ALEGRE,13,VEREADOR,VILMAR FRANCISCO DA SILVA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA
210000763448,2020,88013,PORTO ALEGRE,13,VEREADOR,SILCE ISOLETE RODRIGUES GARCIA,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000845666,2020,88013,PORTO ALEGRE,13,VEREADOR,VAGNER DE SOUZA FAGUNDES,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA
210000960997,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ ANTÔNIO SANTOS DA SILVA,2,MASCULINO,2,LÊ E ESCREVE,2,PRETA
210000845671,2020,88013,PORTO ALEGRE,13,VEREADOR,LAURA SOARES SITO SILVEIRA,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000683441,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANE PEREIRA DA SILVA,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000668388,2020,88013,PORTO ALEGRE,13,VEREADOR,CLEBER BARCELOS SOARES,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000962670,2020,88013,PORTO ALEGRE,13,VEREADOR,JERÔNIMO DA SILVA BENCK,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA
210000962664,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ DONATO FONTES OLIVEIRA JUNIOR,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210001183573,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIZ FABIANO PEDROSO LOPES,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000729350,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ VIRGINIO FILHO,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000961015,2020,88013,PORTO ALEGRE,13,VEREADOR,FERNANDO RODRIGUES CANTES,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000961009,2020,88013,PORTO ALEGRE,13,VEREADOR,JACKSON QUADROS DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,MÁRCIO ALEX MARQUES CARDOSO,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000841566,2020,88013,PORTO ALEGRE,13,VEREADOR,SILVANA GOMES BARRETO,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA
210000981943,2020,88013,PORTO ALEGRE,13,VEREADOR,GELSON LUIS PEREIRA SANTANA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000729114,2020,88013,PORTO ALEGRE,13,VEREADOR,ANGELA MEDEIROS DOS SANTOS NUNES,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000766254,2020,88013,PORTO ALEGRE,13,VEREADOR,LEONARDO DA ROSA,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210001104024,2020,88013,PORTO ALEGRE,11,PREFEITO,LUIZ DELVAIR MARTINS BARROS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000841471,2020,88013,PORTO ALEGRE,11,PREFEITO,GUSTAVO BOHRER PAIM,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000636251,2020,88013,PORTO ALEGRE,11,PREFEITO,RODRIGO MARINI MARONI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729058,2020,88013,PORTO ALEGRE,13,VEREADOR,LAURA DE LEO IRIGARAY,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000668041,2020,88013,PORTO ALEGRE,13,VEREADOR,NERI GOMES FERREIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,PARDA
210000668050,2020,88013,PORTO ALEGRE,13,VEREADOR,ALVONI MEDINA NUNES,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000668026,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO GIOVANI VIJAL DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001183572,2020,88013,PORTO ALEGRE,13,VEREADOR,FELIPE DA MAIA BORGES,2,MASCULINO,2,LÊ E ESCREVE,3,PARDA
210000636275,2020,88013,PORTO ALEGRE,13,VEREADOR,FELIPE ZORTEA CAMOZZATO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000841570,2020,88013,PORTO ALEGRE,13,VEREADOR,ALVONI DUTRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210001250415,2020,88013,PORTO ALEGRE,13,VEREADOR,SIMONE MARIA VASCONCELLOS BITTENCOURT,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000962341,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIANA DOERNTE LESCANO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210001268510,2020,88013,PORTO ALEGRE,13,VEREADOR,FLOSCULO ANTONIO CARVALHO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981664,2020,88013,PORTO ALEGRE,13,VEREADOR,GUILHERME THOMÉ KREUTZ,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981674,2020,88013,PORTO ALEGRE,13,VEREADOR,IARA BERENICE DA SILVA GONÇALVES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001183575,2020,88013,PORTO ALEGRE,13,VEREADOR,CASSIANA DEBIASI PINTO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000845691,2020,88013,PORTO ALEGRE,13,VEREADOR,OTTMAR TESKE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000845650,2020,88013,PORTO ALEGRE,13,VEREADOR,JULIO CESAR RIEMENSCHNEIDER DE QUADROS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000841582,2020,88013,PORTO ALEGRE,13,VEREADOR,MARA REGINA FIGUEIREDO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000981114,2020,88013,PORTO ALEGRE,13,VEREADOR,RENATO DE OLIVEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729115,2020,88013,PORTO ALEGRE,13,VEREADOR,ELENICE SOUZA MAIOCCHI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,ALAN PITTER MATOS NEPOMUCENO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000636269,2020,88013,PORTO ALEGRE,13,VEREADOR,CLOALDO AMARAL FILHO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001052284,2020,88013,PORTO ALEGRE,13,VEREADOR,CLODIMAR DIAS FERNANDES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000728252,2020,88013,PORTO ALEGRE,13,VEREADOR,NADIA SIMONI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000763436,2020,88013,PORTO ALEGRE,13,VEREADOR,TANISE AMALIA PAZZIM,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000962349,2020,88013,PORTO ALEGRE,13,VEREADOR,FRANCISCO CARLOS BRAGANÇA DE SOUZA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001183552,2020,88013,PORTO ALEGRE,13,VEREADOR,DAVI CATARINO SANTANA,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210000763425,2020,88013,PORTO ALEGRE,13,VEREADOR,FABRICIO NEVES CORREA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000766211,2020,88013,PORTO ALEGRE,13,VEREADOR,THIAGO ROCHA MOYSES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000961028,2020,88013,PORTO ALEGRE,13,VEREADOR,LUÍZ ALBERTO NEGRINHO DE OLIVEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981668,2020,88013,PORTO ALEGRE,13,VEREADOR,HUMBERTO OLIVIO LICONTI MACHADO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000683446,2020,88013,PORTO ALEGRE,13,VEREADOR,PAXUCA BARCELLOS SANCHEZ,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000845693,2020,88013,PORTO ALEGRE,13,VEREADOR,HOSANA MARIA FONSECA PICCARDI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000729375,2020,88013,PORTO ALEGRE,13,VEREADOR,JORGE ALBERTO MACCHI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000728253,2020,88013,PORTO ALEGRE,13,VEREADOR,RENI TELES POITEVIN,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210000845659,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLA RIBEIRO,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210001055993,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ALBERTO RODRIGO BONEBERG MALMANN,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000652187,2020,88013,PORTO ALEGRE,13,VEREADOR,TIAGO FERMINO DOS SANTOS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000961020,2020,88013,PORTO ALEGRE,13,VEREADOR,REGIS ALESSANDRO ROSA DOS SANTOS,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,3,PARDA
210000981946,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCIA LIMA CANDIDO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000728272,2020,88013,PORTO ALEGRE,13,VEREADOR,ANTÔNIO MARCELO PACHECO DE SOUZA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729106,2020,88013,PORTO ALEGRE,13,VEREADOR,DIONÊS GABANA DE SOUZA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000728256,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLO RAMIRO PEREIRA DUTRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001250406,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO CESAR BOMBASSARO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000728298,2020,88013,PORTO ALEGRE,13,VEREADOR,RICARDO PANTALIÃO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000728266,2020,88013,PORTO ALEGRE,13,VEREADOR,MAXIMILIANO DA SILVA GASPAR,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000961018,2020,88013,PORTO ALEGRE,13,VEREADOR,IVANIR MACIEL PORTO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001183568,2020,88013,PORTO ALEGRE,13,VEREADOR,ALVARO JOSE PADILHA FAGUNDES,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210001055958,2020,88013,PORTO ALEGRE,13,VEREADOR,KATIA MARIA LUISA SZTUDENT MENDOZA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729043,2020,88013,PORTO ALEGRE,13,VEREADOR,CELSO ANTÔNIO CIRINO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,DEBORA RIOS GARCIA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000763466,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIO ANTONIO MANFRO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981663,2020,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO GONÇALVES VIEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981107,2020,88013,PORTO ALEGRE,13,VEREADOR,DEBORALIS SILVA DE OLIVEIRA MOLINO,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000981672,2020,88013,PORTO ALEGRE,13,VEREADOR,RAFAEL SILVA DE BARCELLOS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729340,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO CARLOS COSTA DOS SANTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000728282,2020,88013,PORTO ALEGRE,13,VEREADOR,ALEX PIPKIN,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000728257,2020,88013,PORTO ALEGRE,13,VEREADOR,ADRIANA CAUDURO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000845664,2020,88013,PORTO ALEGRE,13,VEREADOR,ELAINE CRISTINA KOVALSKI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000729339,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO DIOGENES BLASCKESI MEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001052278,2020,88013,PORTO ALEGRE,13,VEREADOR,NILSA TEREZINHA CAPIEM DE FIGUEIREDO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000728274,2020,88013,PORTO ALEGRE,13,VEREADOR,FÁBIO HENRIQUE RIEFFEL SCHORNES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729368,2020,88013,PORTO ALEGRE,13,VEREADOR,FERNANDO CARLOS DE OLIVEIRA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000845684,2020,88013,PORTO ALEGRE,13,VEREADOR,NEI JUAREZ ALFONSO COLOMBO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001268305,2020,88013,PORTO ALEGRE,13,VEREADOR,GILNEI PEDRO MILNIKEL GONÇALVES,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000845688,2020,88013,PORTO ALEGRE,13,VEREADOR,NELTON VANTUIR SCHMIDT,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000766250,2020,88013,PORTO ALEGRE,13,VEREADOR,IDENIR JOÃO CECCHIM,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000841569,2020,88013,PORTO ALEGRE,13,VEREADOR,DIEGO BAIERLE BURALDE,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000841545,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANO BARROS ZINI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729121,2020,88013,PORTO ALEGRE,13,VEREADOR,NADIA RODRIGUES SILVEIRA GERHARD,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000961008,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIANE KREPS FERREIRA MARTINS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000683439,2020,88013,PORTO ALEGRE,13,VEREADOR,ROSANGELA APARECIDA PIRES MACHADO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000981088,2020,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO MACIEL DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000683442,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCO ANTONIO DARKIEWICZ,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001052249,2020,88013,PORTO ALEGRE,13,VEREADOR,JORGE DA COSTA CORRÊA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000728254,2020,88013,PORTO ALEGRE,13,VEREADOR,DULCIMAR PORTELLA DE SOUZA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000961037,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIZ AIRTON DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000683433,2020,88013,PORTO ALEGRE,13,VEREADOR,JEAN FELIPE ALMEIDA DE ANDRADE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981673,2020,88013,PORTO ALEGRE,13,VEREADOR,WAGNER TAVARES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000729365,2020,88013,PORTO ALEGRE,13,VEREADOR,DIVINA MARIA PACHECO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA
