SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_COR_RACA,DS_COR_RACA,QT_VOTOS_NOMINAIS,PERC_VOTOS,CLASSIFICACAO,SITUACAO
210000729350,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ VIRGINIO FILHO,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,115,0.006038831260351344,643,NÃO ELEITO
210000961015,2020,88013,PORTO ALEGRE,13,VEREADOR,FERNANDO RODRIGUES CANTES,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA,378,0.019849375794893986,316,NÃO ELEITO
210000961009,2020,88013,PORTO ALEGRE,13,VEREADOR,JACKSON QUADROS DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,105,0.005513715498581663,662,NÃO ELEITO
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,MÁRCIO ALEX MARQUES CARDOSO,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,190,0.00997719947362396,519,NÃO ELEITO
210000841566,2020,88013,PORTO ALEGRE,13,VEREADOR,SILVANA GOMES BARRETO,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA,101,0.005303669193873789,672,NÃO ELEITO
210000981943,2020,88013,PORTO ALEGRE,13,VEREADOR,GELSON LUIS PEREIRA SANTANA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,271,0.014230637143958384,415,NÃO ELEITO
210000729114,2020,88013,PORTO ALEGRE,13,VEREADOR,ANGELA MEDEIROS DOS SANTOS NUNES,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA,309,0.016226077038683177,374,NÃO ELEITO
210000766254,2020,88013,PORTO ALEGRE,13,VEREADOR,LEONARDO DA ROSA,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA,127,0.006668970174474963,627,NÃO ELEITO
210000841471,2020,88013,PORTO ALEGRE,11,PREFEITO,GUSTAVO BOHRER PAIM,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,7989,0.419514982077799,13,NÃO ELEITO
210000636251,2020,88013,PORTO ALEGRE,11,PREFEITO,RODRIGO MARINI MARONI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,3314,0.17402336345047267,49,NÃO ELEITO
210000668041,2020,88013,PORTO ALEGRE,13,VEREADOR,NERI GOMES FERREIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,PARDA,702,0.03686312647623168,200,NÃO ELEITO
210000668050,2020,88013,PORTO ALEGRE,13,VEREADOR,ALVONI MEDINA NUNES,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,5720,0.3003662157322582,15,NÃO ELEITO
210000668026,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO GIOVANI VIJAL DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,434,0.022790024060804204,287,NÃO ELEITO
210001183572,2020,88013,PORTO ALEGRE,13,VEREADOR,FELIPE DA MAIA BORGES,2,MASCULINO,2,LÊ E ESCREVE,3,PARDA,128,0.006721481750651932,624,NÃO ELEITO
210000636275,2020,88013,PORTO ALEGRE,13,VEREADOR,FELIPE ZORTEA CAMOZZATO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,14279,0.7498127962309291,10,NÃO ELEITO
210000841570,2020,88013,PORTO ALEGRE,13,VEREADOR,ALVONI DUTRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA,390,0.020479514709017602,311,NÃO ELEITO
210001250415,2020,88013,PORTO ALEGRE,13,VEREADOR,SIMONE MARIA VASCONCELLOS BITTENCOURT,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,65,0.0034132524515029334,737,NÃO ELEITO
210000962341,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIANA DOERNTE LESCANO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,3303,0.173445736112526,50,NÃO ELEITO
210001268510,2020,88013,PORTO ALEGRE,13,VEREADOR,FLOSCULO ANTONIO CARVALHO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,35,0.0018379051661938876,803,NÃO ELEITO
210000981664,2020,88013,PORTO ALEGRE,13,VEREADOR,GUILHERME THOMÉ KREUTZ,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1374,0.07215090566715433,110,NÃO ELEITO
210000981674,2020,88013,PORTO ALEGRE,13,VEREADOR,IARA BERENICE DA SILVA GONÇALVES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,49,0.0025730672326714425,778,NÃO ELEITO
210001183575,2020,88013,PORTO ALEGRE,13,VEREADOR,CASSIANA DEBIASI PINTO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,248,0.013022870891888118,437,NÃO ELEITO
210000845691,2020,88013,PORTO ALEGRE,13,VEREADOR,OTTMAR TESKE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,468,0.024575417650821125,269,NÃO ELEITO
210000845650,2020,88013,PORTO ALEGRE,13,VEREADOR,JULIO CESAR RIEMENSCHNEIDER DE QUADROS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,677,0.03555033707180748,202,NÃO ELEITO
210000841582,2020,88013,PORTO ALEGRE,13,VEREADOR,MARA REGINA FIGUEIREDO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,58,0.0030456714182641566,755,NÃO ELEITO
210000981114,2020,88013,PORTO ALEGRE,13,VEREADOR,RENATO DE OLIVEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,310,0.016278588614860146,373,NÃO ELEITO
210000729115,2020,88013,PORTO ALEGRE,13,VEREADOR,ELENICE SOUZA MAIOCCHI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,289,0.015175845515143813,392,NÃO ELEITO
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,ALAN PITTER MATOS NEPOMUCENO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,133,0.006984039631536773,616,NÃO ELEITO
210000636269,2020,88013,PORTO ALEGRE,13,VEREADOR,CLOALDO AMARAL FILHO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1164,0.061123474669991004,130,NÃO ELEITO
210001052284,2020,88013,PORTO ALEGRE,13,VEREADOR,CLODIMAR DIAS FERNANDES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,346,0.018169005357231,338,NÃO ELEITO
210000728252,2020,88013,PORTO ALEGRE,13,VEREADOR,NADIA SIMONI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,322,0.016908727528983765,365,NÃO ELEITO
210000763436,2020,88013,PORTO ALEGRE,13,VEREADOR,TANISE AMALIA PAZZIM,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,5205,0.27332275400111955,20,NÃO ELEITO
210000962349,2020,88013,PORTO ALEGRE,13,VEREADOR,FRANCISCO CARLOS BRAGANÇA DE SOUZA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,230,0.012077662520702689,461,NÃO ELEITO
210001183552,2020,88013,PORTO ALEGRE,13,VEREADOR,DAVI CATARINO SANTANA,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,158,0.008296829035960978,563,NÃO ELEITO
210000763425,2020,88013,PORTO ALEGRE,13,VEREADOR,FABRICIO NEVES CORREA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,366,0.019219236880770367,320,NÃO ELEITO
210000766211,2020,88013,PORTO ALEGRE,13,VEREADOR,THIAGO ROCHA MOYSES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1224,0.0642741692406091,122,NÃO ELEITO
210000961028,2020,88013,PORTO ALEGRE,13,VEREADOR,LUÍZ ALBERTO NEGRINHO DE OLIVEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,491,0.02578318390289139,258,NÃO ELEITO
210000981668,2020,88013,PORTO ALEGRE,13,VEREADOR,HUMBERTO OLIVIO LICONTI MACHADO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,190,0.00997719947362396,519,NÃO ELEITO
210000683446,2020,88013,PORTO ALEGRE,13,VEREADOR,PAXUCA BARCELLOS SANCHEZ,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,72,0.0037808334847417116,725,NÃO ELEITO
210000845693,2020,88013,PORTO ALEGRE,13,VEREADOR,HOSANA MARIA FONSECA PICCARDI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,408,0.02142472308020303,302,NÃO ELEITO
210000729375,2020,88013,PORTO ALEGRE,13,VEREADOR,JORGE ALBERTO MACCHI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,140,0.00735162066477555,602,NÃO ELEITO
210000728253,2020,88013,PORTO ALEGRE,13,VEREADOR,RENI TELES POITEVIN,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,693,0.03639052229063897,201,NÃO ELEITO
210000845659,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLA RIBEIRO,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,216,0.011342500454225133,482,NÃO ELEITO
210001055993,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ALBERTO RODRIGO BONEBERG MALMANN,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,141,0.007404132240952517,599,NÃO ELEITO
210000652187,2020,88013,PORTO ALEGRE,13,VEREADOR,TIAGO FERMINO DOS SANTOS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,426,0.022369931451388457,292,NÃO ELEITO
210000961020,2020,88013,PORTO ALEGRE,13,VEREADOR,REGIS ALESSANDRO ROSA DOS SANTOS,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,3,PARDA,247,0.012970359315711149,439,NÃO ELEITO
210000981946,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCIA LIMA CANDIDO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,125,0.006563947022121026,632,NÃO ELEITO
210000728272,2020,88013,PORTO ALEGRE,13,VEREADOR,ANTÔNIO MARCELO PACHECO DE SOUZA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,552,0.028986390049686454,232,NÃO ELEITO
210000729106,2020,88013,PORTO ALEGRE,13,VEREADOR,DIONÊS GABANA DE SOUZA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,467,0.024522906074644153,270,NÃO ELEITO
210000728256,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLO RAMIRO PEREIRA DUTRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,64,0.003360740875325966,742,NÃO ELEITO
210001250406,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO CESAR BOMBASSARO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,255,0.013390451925126895,429,NÃO ELEITO
210000728298,2020,88013,PORTO ALEGRE,13,VEREADOR,RICARDO PANTALIÃO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,125,0.006563947022121026,632,NÃO ELEITO
210000728266,2020,88013,PORTO ALEGRE,13,VEREADOR,MAXIMILIANO DA SILVA GASPAR,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,197,0.010344780506862737,510,NÃO ELEITO
210000961018,2020,88013,PORTO ALEGRE,13,VEREADOR,IVANIR MACIEL PORTO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,730,0.038333450609186796,193,NÃO ELEITO
210001183568,2020,88013,PORTO ALEGRE,13,VEREADOR,ALVARO JOSE PADILHA FAGUNDES,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,109,0.005723761803289535,653,NÃO ELEITO
210001055958,2020,88013,PORTO ALEGRE,13,VEREADOR,KATIA MARIA LUISA SZTUDENT MENDOZA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,54,0.0028356251135562833,766,NÃO ELEITO
210000729043,2020,88013,PORTO ALEGRE,13,VEREADOR,CELSO ANTÔNIO CIRINO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,814,0.042744423008052125,172,NÃO ELEITO
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,DEBORA RIOS GARCIA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,1205,0.06327644929324669,124,NÃO ELEITO
210000763466,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIO ANTONIO MANFRO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,674,0.035392802343276575,203,NÃO ELEITO
210000981663,2020,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO GONÇALVES VIEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,331,0.017381331714576478,353,NÃO ELEITO
210000981107,2020,88013,PORTO ALEGRE,13,VEREADOR,DEBORALIS SILVA DE OLIVEIRA MOLINO,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,37,0.0019429283185478238,801,NÃO ELEITO
210000981672,2020,88013,PORTO ALEGRE,13,VEREADOR,RAFAEL SILVA DE BARCELLOS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,867,0.04552753654543144,163,NÃO ELEITO
210000729340,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO CARLOS COSTA DOS SANTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,139,0.007299109088598581,604,NÃO ELEITO
210000728282,2020,88013,PORTO ALEGRE,13,VEREADOR,ALEX PIPKIN,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,361,0.018956678999885523,325,NÃO ELEITO
210000728257,2020,88013,PORTO ALEGRE,13,VEREADOR,ADRIANA CAUDURO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,333,0.017486354866930415,351,NÃO ELEITO
210000845664,2020,88013,PORTO ALEGRE,13,VEREADOR,ELAINE CRISTINA KOVALSKI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,112,0.0058812965318204395,650,NÃO ELEITO
210000729339,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO DIOGENES BLASCKESI MEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,122,0.006406412293590122,637,NÃO ELEITO
210001052278,2020,88013,PORTO ALEGRE,13,VEREADOR,NILSA TEREZINHA CAPIEM DE FIGUEIREDO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,80,0.004200926094157457,708,NÃO ELEITO
210000728274,2020,88013,PORTO ALEGRE,13,VEREADOR,FÁBIO HENRIQUE RIEFFEL SCHORNES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,66,0.003465764027679902,735,NÃO ELEITO
210000729368,2020,88013,PORTO ALEGRE,13,VEREADOR,FERNANDO CARLOS DE OLIVEIRA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA,33,0.001732882013839951,806,NÃO ELEITO
210000845684,2020,88013,PORTO ALEGRE,13,VEREADOR,NEI JUAREZ ALFONSO COLOMBO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,68,0.0035707871800338383,732,NÃO ELEITO
210001268305,2020,88013,PORTO ALEGRE,13,VEREADOR,GILNEI PEDRO MILNIKEL GONÇALVES,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,16,0.0008401852188314915,833,NÃO ELEITO
210000845688,2020,88013,PORTO ALEGRE,13,VEREADOR,NELTON VANTUIR SCHMIDT,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,143,0.007509155393306454,593,NÃO ELEITO
210000766250,2020,88013,PORTO ALEGRE,13,VEREADOR,IDENIR JOÃO CECCHIM,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,3110,0.16331100191037112,57,NÃO ELEITO
210000841569,2020,88013,PORTO ALEGRE,13,VEREADOR,DIEGO BAIERLE BURALDE,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,875,0.04594762915484718,162,NÃO ELEITO
210000841545,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANO BARROS ZINI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,747,0.039226147404195257,190,NÃO ELEITO
210000729121,2020,88013,PORTO ALEGRE,13,VEREADOR,NADIA RODRIGUES SILVEIRA GERHARD,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,11172,0.5866593290490889,11,NÃO ELEITO
210000961008,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIANE KREPS FERREIRA MARTINS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,210,0.011027430997163325,488,NÃO ELEITO
210000683439,2020,88013,PORTO ALEGRE,13,VEREADOR,ROSANGELA APARECIDA PIRES MACHADO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,503,0.02641332281701501,253,NÃO ELEITO
210000981088,2020,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO MACIEL DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,87,0.0045685071273962345,696,NÃO ELEITO
210000683442,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCO ANTONIO DARKIEWICZ,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,96,0.005041111312988948,677,NÃO ELEITO
210001052249,2020,88013,PORTO ALEGRE,13,VEREADOR,JORGE DA COSTA CORRÊA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,264,0.013863056110719607,421,NÃO ELEITO
210000728254,2020,88013,PORTO ALEGRE,13,VEREADOR,DULCIMAR PORTELLA DE SOUZA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,242,0.012707801434826306,448,NÃO ELEITO
210000961037,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIZ AIRTON DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,268,0.014073102415427481,419,NÃO ELEITO
210000683433,2020,88013,PORTO ALEGRE,13,VEREADOR,JEAN FELIPE ALMEIDA DE ANDRADE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,749,0.039331170556549194,188,NÃO ELEITO
210000981673,2020,88013,PORTO ALEGRE,13,VEREADOR,WAGNER TAVARES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,1568,0.08233815144548616,96,NÃO ELEITO
210000729365,2020,88013,PORTO ALEGRE,13,VEREADOR,DIVINA MARIA PACHECO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,241,0.01265528985864934,450,NÃO ELEITO
210001055960,2020,88013,PORTO ALEGRE,13,VEREADOR,IDO LUIZ FRANCO DE SOUZA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,2,PRETA,74,0.0038858566370956475,721,NÃO ELEITO
210000728267,2020,88013,PORTO ALEGRE,13,VEREADOR,PAOLA VIEIRA EXTRAMAR MACHADO,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA,176,0.009242037407146405,538,NÃO ELEITO
210001254891,2020,88013,PORTO ALEGRE,13,VEREADOR,VERA LÚCIA DA SILVA,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA,181,0.009504595288031246,534,NÃO ELEITO
210000728270,2020,88013,PORTO ALEGRE,13,VEREADOR,SUZANA IZOLINA CARNEIRO BASTOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,61,0.003203206146795061,749,NÃO ELEITO
210000845656,2020,88013,PORTO ALEGRE,13,VEREADOR,ALBERTO MOURA TERRES,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,908,0.047680511168687136,155,NÃO ELEITO
210000962671,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ CESLAVO SANTOS BARTOCHAK,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA,154,0.008086782731253104,572,NÃO ELEITO
210000668042,2020,88013,PORTO ALEGRE,13,VEREADOR,NEUSA VITORIA DE OLIVEIRA MARQUES,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA,549,0.02882885532115555,234,NÃO ELEITO
210000728269,2020,88013,PORTO ALEGRE,13,VEREADOR,REGINA MARQUES CRUZ,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA,164,0.008611898493022786,553,NÃO ELEITO
210001250392,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCAS DE BORBA FERREIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA,188,0.009872176321270024,524,NÃO ELEITO
210000729385,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIA BERNADETE SENNA FAGUNDES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,718,0.03770331169506318,195,NÃO ELEITO
210000961000,2020,88013,PORTO ALEGRE,13,VEREADOR,CESAR ANDRÉ PEREIRA MARTINS,2,MASCULINO,2,LÊ E ESCREVE,2,PRETA,159,0.008349340612137945,560,NÃO ELEITO
210000841571,2020,88013,PORTO ALEGRE,13,VEREADOR,ENI VEIGA CANARIM,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,67,0.0035182756038568703,734,NÃO ELEITO
210000981942,2020,88013,PORTO ALEGRE,13,VEREADOR,ANDERSON DE PAULA FERREIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,126,0.006616458598297995,630,NÃO ELEITO
210000766232,2020,88013,PORTO ALEGRE,13,VEREADOR,ALEXSANDRO ORQUIZ ALVES,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,275,0.014440683448666258,408,NÃO ELEITO
210001254890,2020,88013,PORTO ALEGRE,13,VEREADOR,DÉLCIO PINHEIRO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,505,0.02651834596936895,252,NÃO ELEITO
210000683416,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSE ANTONIO DA SILVA BITENCOURT,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,291,0.015280868667497751,388,NÃO ELEITO
210000668212,2020,88013,PORTO ALEGRE,11,PREFEITO,JOÃO DERLY DE OLIVEIRA NUNES JUNIOR,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,19004,0.997929993667104,7,NÃO ELEITO
210000729356,2020,88013,PORTO ALEGRE,13,VEREADOR,EDSON STROGULSKI,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,749,0.039331170556549194,188,NÃO ELEITO
210000652177,2020,88013,PORTO ALEGRE,13,VEREADOR,LÚCIA HELENA DA LUZ,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,754,0.039593728437434035,186,NÃO ELEITO
210001055990,2020,88013,PORTO ALEGRE,13,VEREADOR,VICTOR MATEUS TEIXEIRA FILHO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,356,0.018694121119000685,329,NÃO ELEITO
210000652173,2020,88013,PORTO ALEGRE,13,VEREADOR,ALINE DE OLIVEIRA KERBER,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,1634,0.08580391547316607,92,NÃO ELEITO
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,BEATRIZ WILLHELM DOCKHORN,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,154,0.008086782731253104,572,NÃO ELEITO
210001052237,2020,88013,PORTO ALEGRE,13,VEREADOR,GLADIS ELIANE KLEIN SILVA DE SOUZA,4,FEMININO,7,SUPERIOR INCOMPLETO,3,PARDA,187,0.009819664745093055,525,NÃO ELEITO
210000845674,2020,88013,PORTO ALEGRE,13,VEREADOR,RAFAEL BRUM FERRETTI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,220,0.011552546758933007,476,NÃO ELEITO
210000845676,2020,88013,PORTO ALEGRE,13,VEREADOR,PEDRO LEONARDO DA LUZ LOSS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,767,0.04027637892773461,182,NÃO ELEITO
210000841588,2020,88013,PORTO ALEGRE,13,VEREADOR,MAURO CESAR ZACHER,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,5520,0.28986390049686456,17,NÃO ELEITO
210000636254,2020,88013,PORTO ALEGRE,13,VEREADOR,RICARDO BRISTOT FRANCISCO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,146,0.00766669012183736,588,NÃO ELEITO
210000841574,2020,88013,PORTO ALEGRE,13,VEREADOR,FELIPE SOUZA GASPAR SILVA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,916,0.04810060377810288,153,NÃO ELEITO
210000841548,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIS CARLOS ALEGRE DA ROCHA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,170,0.008926967950084595,544,NÃO ELEITO
210000841568,2020,88013,PORTO ALEGRE,13,VEREADOR,ADRIANA GUEDES PAZ,4,FEMININO,8,SUPERIOR COMPLETO,3,PARDA,164,0.008611898493022786,553,NÃO ELEITO
210000841583,2020,88013,PORTO ALEGRE,13,VEREADOR,RAQUEL PINHEIRO LESSA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,132,0.006931528055359804,617,NÃO ELEITO
210000683551,2020,88013,PORTO ALEGRE,13,VEREADOR,NIKAYA MARTINS VIDOR MOURA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,157,0.008244317459784009,568,NÃO ELEITO
210000729112,2020,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO ALVES SCARSI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,87,0.0045685071273962345,696,NÃO ELEITO
210000728280,2020,88013,PORTO ALEGRE,13,VEREADOR,ENILSON SCHEPFF GAMBARRA DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,561,0.029458994235279166,231,NÃO ELEITO
210000728261,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ ANTONIO CELIA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1411,0.07409383398570214,106,NÃO ELEITO
210001055970,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCELO FRANCISCO CHIODO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1444,0.07582671599954209,102,NÃO ELEITO
210001052259,2020,88013,PORTO ALEGRE,13,VEREADOR,ANDRÉ ARRUDA GREGOSKI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,152,0.007981759578899168,575,NÃO ELEITO
210000961040,2020,88013,PORTO ALEGRE,13,VEREADOR,ALEXSANDRO ROSA VIDAL,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,148,0.007771713274191295,582,NÃO ELEITO
210001250410,2020,88013,PORTO ALEGRE,13,VEREADOR,FELIPE FERRAZ MERINO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,341,0.01790644747634616,345,NÃO ELEITO
210000981666,2020,88013,PORTO ALEGRE,13,VEREADOR,FÁBIO MEDEIROS GODOY,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,65,0.0034132524515029334,737,NÃO ELEITO
210000845673,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCO AURÉLIO SANTANA ARRUEE,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA,118,0.006196365988882249,641,NÃO ELEITO
